index,sno,score,content
212,TU0A13e767MAg46l28LD3,3,만족햐요 ㅎ ㅎ ㅎ
212,TU0A13e767MAg46l28LD3,5,"강아지가좋아해요  잼있게낚시놀이해요
손맛이좋아요 ㅎㅎ"
212,TU0A13e767MAg46l28LD3,5,너무좋아요 너무좋아요
212,TU0A13e767MAg46l28LD3,4,터그실 손으로 흔들어주기 팔아팠는데 유용하네요ㅎ 같이 뛰어주기도 편해요~ 아기강아지라 그런가 터그보단 낚시대 줄을 더 좋아해요
212,TU0A13e767MAg46l28LD3,4,아이가 좋아해요! 터그놀이로 스트레스좀 풀어줘야게써요ㅎ
212,TU0A13e767MAg46l28LD3,5,생각한거보다 무겁긴 하지만 너무 좋아해요ㅎㅎ
212,TU0A13e767MAg46l28LD3,5,"강아지가 아주아주아주아주 좋아해요
너무 좋아해서 뿌듯합니다
낚시대도 튼튼해서 좋아요"
212,TU0A13e767MAg46l28LD3,5,강아지가 좋아해요.
212,TU0A13e767MAg46l28LD3,5,저희 막내가 정말 물어뜯기 좋아하고 활동적인데 안성맞춤이에용
212,TU0A13e767MAg46l28LD3,5,"오자마자 세탁해서 줬더니
아이가 너무 좋아해요"
212,TU0A13e767MAg46l28LD3,5,강아지가 아주 좋아합니다
212,TU0A13e767MAg46l28LD3,5,강아지가 너무좋아해요 잘놀아요
212,TU0A13e767MAg46l28LD3,4,강아지가 좋아해요~~두발로 뛰고 난리네요~
212,TU0A13e767MAg46l28LD3,5,강아지가 너무 좋아해요!!
212,TU0A13e767MAg46l28LD3,5,멍멍이한테 고양이 낚시대로만 놀아주다가 이런제품 있는거 알자마자 주문했어요 우와 울집 댕댕이 진짜 좋와하네요 튼튼하고 이뻐요 제품 굿입니다
212,TU0A13e767MAg46l28LD3,5,튼튼하니 좋은 상품이에요
212,TU0A13e767MAg46l28LD3,4,작은 강아지들을 위해 매듭부위가 작은것도 있음 좋겠네요
212,TU0A13e767MAg46l28LD3,5,강아지가 잘 가지고 놀아요 튼튼한거 같고요
212,TU0A13e767MAg46l28LD3,5,"막대도 튼튼하고 락장치 있는것도 편하네요.
줄도 튼튼하고 실타래도 딱좋은 사이즈에요.
아이들이 환장하고 쫒아다닙니다."
212,TU0A13e767MAg46l28LD3,4,너무 잘 사용하고 있어요. 우리 상추도 좋아라 합니다. 근데 터그 엮은 실들이 잘 풀리는 경향이 있어요. 지금 많이 풀려서 너덜한 상태입니다 ㅠ
212,TU0A13e767MAg46l28LD3,5,세나개 방송보고 구매했어요. 아직 사용 전이에요~
212,TU0A13e767MAg46l28LD3,5,제품 자체 약 5kg 소형견 기준 튼튼한거같고 제품자체는 만족하나 터그놀이의 신개념저의 수고로움을 경이롭게 줄이고자 간택 받았으느 우리집 갱얼쥐에겐 간택받지 못한 장난감이네요 매우아쉽습니다
212,TU0A13e767MAg46l28LD3,5,강아지가 짦은 터그놀이보다 좋아하네요
212,TU0A13e767MAg46l28LD3,4,아직은 낯선지 신나게 놀진 않아요ㅠ
212,TU0A13e767MAg46l28LD3,5,아주아주조아오 굿입니당
212,TU0A13e767MAg46l28LD3,5,다음에도 시키려고요 너무좋네요
212,TU0A13e767MAg46l28LD3,5,잘 쓰고있어요 우리 아이가 좋아해요
212,TU0A13e767MAg46l28LD3,3,"낚시대가 좀 부드러윘음 좋겠어요
그립감이 안좋아요"
212,TU0A13e767MAg46l28LD3,4,좋아할까싶어서 사봣네요
212,TU0A13e767MAg46l28LD3,5,강아지들이 난리나게 놉니다... 어디갈때 필수템이에요!!
212,TU0A13e767MAg46l28LD3,4,잘 가지고 노네요..
212,TU0A13e767MAg46l28LD3,5,애가 밖에서 잘 안노는데 이걸 제일 좋아하네요 ㅎㅎ
212,TU0A13e767MAg46l28LD3,5,강아지가 정말 좋아해요 굳굳
212,TU0A13e767MAg46l28LD3,4,고양이들꺼만 있는줄 알았는데 강아지도 있어서 잘놀아줄꺼같아요
212,TU0A13e767MAg46l28LD3,5,우연히 줄에 공달린거로 놀아주다가 강아지낚시대는없나하고 검색해봤는데 바로나오더라구요! 튼튼해보여서 한번 사봤는데 다행히 잘가지고노네요!
212,TU0A13e767MAg46l28LD3,5,잘 쓰고 있습니다. 정말 낚시하는 기분이에요. 터그놀이용 장난감연결해서 쓰니 좋네요
212,TU0A13e767MAg46l28LD3,4,"울강쥐 잘 놀겠지 했는데 그저 쏘쏘해요
들고 뛰어 다녀야 놀지 걍 앉아서 하면 손잡이 봉을 잡으려하네요
편하게 놀이 좀 해줄까했는데 ㅋ 아니였나봐요^^
그래도 뛰면서 놀아줌 완전 좋아해요"
212,TU0A13e767MAg46l28LD3,5,유용한 제품인거 같아요
212,TU0A13e767MAg46l28LD3,5,미친듯이 잘 놀아요.
212,TU0A13e767MAg46l28LD3,5,"좋아요좋아
좋아요좋아"
212,TU0A13e767MAg46l28LD3,5,아직까진 호기심만 갖는 편이라서 잘 모르겠지만 나중은 잘 갖고 놀겠죠!
212,TU0A13e767MAg46l28LD3,5,우리집 댕댕이 최애 장난감이에요
212,TU0A13e767MAg46l28LD3,5,강아지가 잘가지고놀고 튼튼행ᆢㄷ
212,TU0A13e767MAg46l28LD3,5,"터그가 짧아서 가끔 실수로 제 손을 물더라구요
이거 구매하고 물지도 못하지만 일단 엄청 좋아하네요
전보다 더 잘 쫓고 물고 해요 ㅎㅎ"
212,TU0A13e767MAg46l28LD3,5,아이가 좋아합니다~^^
212,TU0A13e767MAg46l28LD3,5,좋아요 재구매의사있습니다
212,TU0A13e767MAg46l28LD3,3,"강아지 좋아요
자주  놀아주고 있어요"
212,TU0A13e767MAg46l28LD3,2,"잘안가지고 놀고...
심지어 매듭보단 손잡이 플라스틱을 씹어먹어서
오늘 하루종일 토하고 난리났어요,.. ......  ."
212,TU0A13e767MAg46l28LD3,5,우리 멍멍이 최애템입니다 할인할때 기다렸다가 하나더사고시픔
212,TU0A13e767MAg46l28LD3,3,생각보다 아직 저희 깡쥐는 반응이 없어요..
212,TU0A13e767MAg46l28LD3,5,강아지가 너무좋아합니당 얼마나 오래갈지는모르겠어요
212,TU0A13e767MAg46l28LD3,5,강아지가 좋아해요! ㅎㅎ
212,TU0A13e767MAg46l28LD3,5,"놀아 달라고 손에 입질을 하는데 놀아줄때 손발이 움직임이 덜하면 손을 장난감으로 보는걸 교정할 수있다고 해서 구입했어요
강쥐 활동  범위가 넓어 신나게 뛰어 놀수 있어좋아요^^"
212,TU0A13e767MAg46l28LD3,5,배송도빠르고터그놀이하기편해졌어요
212,TU0A13e767MAg46l28LD3,5,"씹는걸좋아하는데
생각보다끈이튼튼해서
오래갑니다실꽈진것도생각보다쉽게
풀리지않아서좋구요"
212,TU0A13e767MAg46l28LD3,5,중형견에는 잘 맞을것같아요ㅎ 소형견이라 긴것을 무서워하긴하네요ㅎ 그래도 잘 따라다녀요ㅎ
212,TU0A13e767MAg46l28LD3,5,"강아지와 함께 아주 잘 가지고 놀고 있어요 
끔은 조금 약하네요"
212,TU0A13e767MAg46l28LD3,5,"진짜 진짜 너무 좋아해요ㅋㅋㅋ
안사줬으면 어쩔뻔 했나 몰라요ㅎㅎ"
212,TU0A13e767MAg46l28LD3,5,"애기가 잠깐씩만 쓰네요....ㅠㅠ
물건은 좋은데 애기기 썩~~"
212,TU0A13e767MAg46l28LD3,5,"우리 강쥐가 너무나 좋아해요.
즐겁게 잘 놀 수 있을것 같아요"
212,TU0A13e767MAg46l28LD3,5,ㅋㅋ ㅜㅜ 생각보다 불편해서 낚시대로 안 쓰고 장난감으로 쓰고 있어요
212,TU0A13e767MAg46l28LD3,3,"우리 강아지가 좋아해요
실타래 끝부분이 하루만에 풀려서 실가락이 빠져요
그리고 폴이 제일 짧았을때는 잠김이 안되어서 살짝 불편해요"
212,TU0A13e767MAg46l28LD3,5,"우리집 시바 새끼가 난리납니다.ㅎㅎㅎ
낚싯대 장난감이나. 끈에 매달린 공 사주고 싶었는데… 시중에 그런제품은 거의 없더군요.
암튼 시바특성상 입으로 노는거 좋아하는데 아주 미칩니다. ㅎㅎ"
212,TU0A13e767MAg46l28LD3,5,좋네요! 강아지와 놀 때 좋을 것 같아요~!
212,TU0A13e767MAg46l28LD3,5,"주자마자 자기꺼다하고 너무 잘가지고 놀아요~
진작사줄걸 그랬네요ㅎㅎ
출근해야되서 소파위에 올려뒀더니 계속 이거만 쳐다봐요ㅋㅋㅋ저희 강아지가 이렇게 집착하는 장난감은 처음이네요!!"
212,TU0A13e767MAg46l28LD3,4,제가쓰기에 좀길고 무겁네요
212,TU0A13e767MAg46l28LD3,5,강아지랑 재밌게 놀고있습니다
212,TU0A13e767MAg46l28LD3,5,댕댕이가 너무 좋아해요
212,TU0A13e767MAg46l28LD3,4,우리 둥이가 너무 좋아해용 !!
212,TU0A13e767MAg46l28LD3,5,강아지가 너무 좋아해요 ㅎ
212,TU0A13e767MAg46l28LD3,5,댕댕이가 너무좋아해요 튼튼하고
212,TU0A13e767MAg46l28LD3,5,"강아지가 좋아 죽어요 ㅋㅋ
튼튼하고 쓰기 편해요"
212,TU0A13e767MAg46l28LD3,5,너무좋아요 ㅎㅎ 댕댕이가 넘 좋아해영
212,TU0A13e767MAg46l28LD3,4,내구성도 튼튼하고 사용하기 좋아요
212,TU0A13e767MAg46l28LD3,5,"집에 사람 없을 때는 태극기 모드로 혼자 놀기, 집에 사람 있을 때는 강태공 모드로 함께 놀기"
212,TU0A13e767MAg46l28LD3,5,강아지가 터그는 좋아하지만 봉만 들면 그닥 잘 놀진 못해요. 여린 아이에게 큰걸 사준듯 합니다.
212,TU0A13e767MAg46l28LD3,5,낚시대는 아직 무서운지 조금 겁내는데 터크장난감은 좋아해요!
212,TU0A13e767MAg46l28LD3,4,기상 상태에따라 산책 못나갈때 적절히 놀아줄 수 있는 도구인 것 같습니다. 좋아요.
212,TU0A13e767MAg46l28LD3,5,"우리강아지가좋아할걸생각하니
기분이좋습니다
어제저렴이를고장낸참이거든요^^
씹고뜯을일만남았네요^^"
212,TU0A13e767MAg46l28LD3,5,"엄마집강아지에게 선물했는데 옴청 좋아합니다.
한살안된 포메남아 인데 물고 안놓을정도로 좋아하네요. 보상으로 터그놀이를 하곤 하려합니다.
잘사용할께요."
212,TU0A13e767MAg46l28LD3,5,강아지가 엄청 좋아해요
212,TU0A13e767MAg46l28LD3,5,강아지가 즐거워하네요 집안보단 밖에서 사용하는게 더 편한 거 같아요 내구도는 그냥 그래요
212,TU0A13e767MAg46l28LD3,5,아이 에너지 빼는데 너무 좋아요 불독이라 활발한데 효과 짱
212,TU0A13e767MAg46l28LD3,5,강아지가 좋아하네요!
212,TU0A13e767MAg46l28LD3,5,너무 격렬하게 좋아해서 사진이 이따위입니다 ㅋㅋㅋ
212,TU0A13e767MAg46l28LD3,5,강아지가 엄청 잘 갖고 놀아요
212,TU0A13e767MAg46l28LD3,5,강아지가 좋아하네요 배송도 빨라요
212,TU0A13e767MAg46l28LD3,5,개가 물고 뜯으니 금방 부러졌어요 ㅠㅠ 2번째 구매인데 또 사야하나 고민중...
212,TU0A13e767MAg46l28LD3,5,아직 강아지가 어려서 조금 더 크면 갖고 놀거같아요
212,TU0A13e767MAg46l28LD3,3,애기가 환장합니다 ㅋㅋ
212,TU0A13e767MAg46l28LD3,4,애기들이 좋아해서 저도좋아요!
212,TU0A13e767MAg46l28LD3,5,저희 아이가 너무 재미 있게 놀아요.. 사길 잘한거 같아요~
212,TU0A13e767MAg46l28LD3,5,강아지가 좋아해용ㅎㅎ
212,TU0A13e767MAg46l28LD3,5,"강아지가 보자마자 엄청 관심을 보여요 
같이 놀기 너무 좋아요"
212,TU0A13e767MAg46l28LD3,5,생각보다  안좋아하네요ㅜㅜㅜ..하핫...
212,TU0A13e767MAg46l28LD3,3,"파란색 터그의 잔털들이 계속 나옵니다. 처음에 모르고 그냥 사용했는데 알고나서..이걸 강아지가 먹었다고 생각하니 마음이 안좋네요. 아무리 무독성이라도 말이죠..

판매자분께선 주의사항으로 잘보이게 써 놔주시길 부탁드려요.

다른 분들도 기왕이면 빨아서 쓰시기 바랍니다."
212,TU0A13e767MAg46l28LD3,5,울 아기가 너무 좋아해요 사길 잘했어요
212,TU0A13e767MAg46l28LD3,5,강아지 최애 장난감이 되었어요.! 너무 잘가지고놀고 잠자리에도 꼭 물고와서 안고자요!ㅜㅜ
212,TU0A13e767MAg46l28LD3,5,고양이 낚시대 쓰다가 이거로 바꾼건대 정말 묵직하고 튼튼해요!
212,TU0A13e767MAg46l28LD3,5,배송은 느리지만 괜찮네요
212,TU0A13e767MAg46l28LD3,3,확실히 강아지는 활용이 적은거 같아요 구석에 박혀 있어요..
212,TU0A13e767MAg46l28LD3,4,"기대이상으로 너무 잘쓰고있어용!!! 강아지도 좋아라 잘 가지고 놀고 꺼내기만하면 난리날정도로 굿초이스였습니당
아쉬운게 있다면 낚시대 고정이 조금 약해서 짧게 잡고놀때 지혼자 쑥 빠지거나 길게 빼고 놀다가도 쑥 들어가버리더라구요
굳게 고정시키려고 힘줘서 잠구다가 부러트릴뻔했어용.......
그 외에는 견주도 강아지도 모두모두 만족한 제품입니당"
212,TU0A13e767MAg46l28LD3,5,"터그제품이 몇가지 있는데, 낚시대로 놀아주면 저도 좀 편하고 재미있게 놀아줄것 같아서 구매했어요"
212,TU0A13e767MAg46l28LD3,5,애들이 너무 좋아해요~~!!
212,TU0A13e767MAg46l28LD3,5,댕댕이가 좋아합니다~~~~~
212,TU0A13e767MAg46l28LD3,5,강아지가 너무 좋아해요
212,TU0A13e767MAg46l28LD3,5,생각보다 크고 좋네요
212,TU0A13e767MAg46l28LD3,5,집에서 댕댕이랑 놀아주려고샀어요~~~~재밌네요
212,TU0A13e767MAg46l28LD3,5,아이가 너무 좋아해요ㅎㅎㅎ너무 웃었어요ㅎㅎㅎ진짜 잘 산 것 같아요~~~
212,TU0A13e767MAg46l28LD3,5,좋네요ㅎㅎ 더운데 실내에서 놀아줄게요
212,TU0A13e767MAg46l28LD3,5,아가가 잘노네요~저두 편해서 좋아요~~~
212,TU0A13e767MAg46l28LD3,5,좋아여ㅋ 계속따라다니에네용 ㅎ
212,TU0A13e767MAg46l28LD3,5,추천받아서 샀는데 너무좋아요 ㅋㅋ 신세계 ㅎ
212,TU0A13e767MAg46l28LD3,5,강아지랑 고양이 한마리씩인데 둘이 너무 잘갖고놀아서 제가 필요없을정도예여..ㅋㅋ
212,TU0A13e767MAg46l28LD3,5,"잘 쓰고 있어용 
애기들이 정말 좋아해요 
프불 추천해요 
봉투 묶어서 놀면 정말 좋아합니당
다 같이 까라다님니당"
212,TU0A13e767MAg46l28LD3,5,울강아지 최애템..넘잘샀어요..2번째구매..부러지면 또 살게요
212,TU0A13e767MAg46l28LD3,5,아이들이랑 놀아주니 좋아하네요!!!
212,TU0A13e767MAg46l28LD3,3,"일단 줄이 너무 길어요 ㅠㅜ 줄 길이를 조절할수있으면 좋을것같아요.. 아직 초반이니 익숙해지면 애기들이 갖고놀려나.. 하고 기대해봅니다 ㅠㅠ 아직은 관심을 안주네유 안타깨움

터그에 관심이없어서 까까를 달아주었는데도 효과는 미미하였다는.. 좀더 노력해봐야것어용"
212,TU0A13e767MAg46l28LD3,5,재구매입니다 원래 타싸에서 샀는데 여기가 더 저렴하네요 ㅎㅎ
212,TU0A13e767MAg46l28LD3,4,"상품은 좋아요
배송은 조금 아쉬워요"
212,TU0A13e767MAg46l28LD3,1,배송이 너무 느려요
212,TU0A13e767MAg46l28LD3,5,애들이랑 놀아주기 편하고 좋메요 ㅎㅎ
212,TU0A13e767MAg46l28LD3,5,좋은데 내가 더 힘들어
212,TU0A13e767MAg46l28LD3,4,"터그놀이로 좋은것 같아요.. 자주 놀아달라고 물고 옴..
헌데 낚시대가 좀 부실한듯...고정이 잘 안되는거 같아요.ㅠ"
212,TU0A13e767MAg46l28LD3,5,매일 낚시하는 기분으로 댕댕이랑 놀고있어요
212,TU0A13e767MAg46l28LD3,5,잘 쓰고 있어요 강아지가 엄청 좋아해요 ㅋㅋ
212,TU0A13e767MAg46l28LD3,5,잘사용하고있어요 특히 터그놀이할때 낙싯대이용한거랑 링터그랑 같이주문한거 잘한거같아요
212,TU0A13e767MAg46l28LD3,5,우리 제니가 아주 환장하고 좋아합니다.
212,TU0A13e767MAg46l28LD3,5,"애견운동장에서 다른칭구가 갖고노는걸 보고
우리애가 잘놀길래 바로 주문했어요ㅋ
역시나 잘갖고놉니댱~"
212,TU0A13e767MAg46l28LD3,5,강아지가 정말 너무 좋아해요!
212,TU0A13e767MAg46l28LD3,4,활동량이 엄청 많은 아이라 장난감을 아주 잘 가지고 노는데 이건 아이가 관심이 없네요ㅠ
212,TU0A13e767MAg46l28LD3,4,너무 좋아합니다~~단..고정하는게 좀 약한듯 자꾸 왔다갔다해요~~
212,TU0A13e767MAg46l28LD3,5,강쥐가 질려하지않고 계속 재미있어하네요. 내구성이 좋아서 오래 잘쓸것 같습니다.
212,TU0A13e767MAg46l28LD3,5,"산지 일주일만에 30% 할인 쿠폰이 나와서 사실 기분이 좀... 그래도 그 기간동안 강아지가 넘 좋아하고 잘 놀았으니 됐어요.
저희 강아지는 낚시 놀이 너무 좋아해서 한 번 하면 최소 15분은 놀아줘야해요. 하지만 그것보다 더 좋아하는건 터그 장난감... 도넛 모양도 같이 샀는데 지금 다 뜯어서 일자 장난감 됐어요ㅠㅠ 원래 일자 장난감도 실 뜯는다고 너덜너덜... 넘 잘 가지고 놀아서 탈이에요ㅋㅋ"
212,TU0A13e767MAg46l28LD3,5,잘쓰고 있습니다 강아지가 좋아하네요
212,T7yMLBbWKWq8A0eYKY1K5,5,생후 4~5개월 정도 아기 고양이인데 집에 있는 모든 전선을 다 뜯어서 이갈이용으로 잔뜩 주문했습니다!!! 바로 관심 보이고 가지고 놀아요 자는 순간까지 놓치지 않네요. 튼튼하고 다른 스크래쳐에 감아서 사용도 하고 다양하게 활용 가능한거 같아요. 잘 가지고 노네요. 만족합니다~
212,T7yMLBbWKWq8A0eYKY1K5,5,뜯기도 전에 달려들어서 물어뜯고 난리가 났어요🤣.... 다른거 살때 겸사겸사 하나 사보자 하고 구매했는데 정말 잘 물어뜯고 놀아요ㅜㅠ 원래 저를 많이 깨무는데 조금이나마 다른 깨물것이 생겨서 좋습니다! 튼튼하고 오래 사용할 수 있을것같아요 ☺️💕
212,T7yMLBbWKWq8A0eYKY1K5,5,"저희집 고양님은 털 장난감을 가지고 놀다가 사냥해서 입질만 하는걸 넘어 이식증처럼 먹은 적도 있어요😭
자의로 먹은게 아니라 혀의 돌기 때문일 수도 있지만..! 작은 깃털, 잠자리 날개 떨어진 작은 부직포와 짧은 끈.. 다행히도 응가로 나왔지만 집사 맴은 아주 조마조마 했었죠..
그래서 이제 먹을만한 위험이 있는건 놀아줄 때만 꺼내고 치워두는데요, 혼자 놀이할 때에도 위험하지 않을만한걸 찾다보니 캣츠 크라프트도 알게되었어요!
고양이의 흥미와 안전을 위해 연구하시는 모습이 인상적이었고, 얼른 다른 제품들도 개발되었으면 좋겠습니다🤎
크라프트 끈 진짜 튼튼하고 안내해주신 것처럼 양 끝을 묶으면 풀어질 일 없이 더 내구성 좋게 놀이할 수 있네요!
아직 처음이라 혼자 놀이에 사용하진 않고 제가 놀아주고 있지만 물어서 놀이해도 안전한지라 마음이 놓이네요! 감사합니다 :)"
212,T7yMLBbWKWq8A0eYKY1K5,5,매일쓰면 흥미 떨어질까 쓰고 넣고 쓰고 넣고해요! 빨리 보내주셔서 감사해요 ㅠㅠ 막둥이 3개월 애기가 미친듯이 물고 공격하고 난리네요 ㅎㅎ 다만 제 손이 보이면 또 손으로 돌진 ㅋㅋㅋ그래도 뭐를 막 물고싶을땐 좋은 거 같아요!
212,T7yMLBbWKWq8A0eYKY1K5,5,아직 아가라 장난치면서 놀고 줄은 튼튼하고 좋아요
212,T7yMLBbWKWq8A0eYKY1K5,5,ㅋㅋㅋ하두 물어서 사조써여 잘가지구 놀아오
212,T7yMLBbWKWq8A0eYKY1K5,5,물어 뜯기에도 안전하고 애들이 너무 좋아해요
212,T7yMLBbWKWq8A0eYKY1K5,5,애기가 잘 갖고 놀아요 너무 딱딱하거나 무르지 않아서 씹기에도 좋은 것 같고요 딱 4개월 이갈이 시기 고양이라서 여기저기 무는 게 일상이라 이왕이면 장난감을 씹게 하려고 구입했는데 잘 사용해서 좋네요
212,T7yMLBbWKWq8A0eYKY1K5,4,이갈으라고 사줬는데 몇번 깨물더니 안 깨물어요 ㅜ 장난감용으로 사용하네요
212,T7yMLBbWKWq8A0eYKY1K5,5,"아깽이가 잘 가지고 놀아요
잘 깨물거리네요"
212,T7yMLBbWKWq8A0eYKY1K5,5,아주 잘가지고 놀아서 만족스러워요
212,T7yMLBbWKWq8A0eYKY1K5,5,끈 좋아하고 앙앙 물어대는 아깽이면 무조건 추천이에요 너무 좋아해요
212,T7yMLBbWKWq8A0eYKY1K5,5,오자마자 물고 잡고 ㅎㅎㅎ 너무 좋아하네용 ㅎ 사장님 번창하세요오 ♡
212,T7yMLBbWKWq8A0eYKY1K5,5,요새 유치도 빠지고 새로운 이가 자라면서 자꾸 뭔가 물어뜯어서ㅠㅠ 삿어요ㅋㅋ 일단 보자마자 관심 가지는게 좋아요ㅋㅋ 삼킬 염려도 없어서 굿
212,T7yMLBbWKWq8A0eYKY1K5,4,손으로 가지고 놀기는 하는데 아직 물어뜯지는 않네요ㅠㅠ 좀더 적응하면 물어뜯겠죠~?
212,T7yMLBbWKWq8A0eYKY1K5,4,"손을 자꾸 물어서 사줬는데. 그래도 손이 좋은가 봅니다.
손대신 입에 넣어주면 한참은 잘가지고 놀아요
나름 감사 만족합니다"
212,T7yMLBbWKWq8A0eYKY1K5,3,어떻게하면 물게 할 수 있을까요? 한참 이갈이할때인데 점점 무서워져서 주문해봤어요..
212,T7yMLBbWKWq8A0eYKY1K5,4,"잘안쓰더라고오..
그냥 전선을 씹어드세요ㅠㅠㅋ"
212,T7yMLBbWKWq8A0eYKY1K5,5,"잘가지고놀아요
배송감사합니다"
212,T7yMLBbWKWq8A0eYKY1K5,5,이갈이하는 냥이가 다 물어뜯고 다녀서 많은 이갈이 장난감 사줬는데도 안해서 찾아보다 사줬더니 가끔써요~가끔 써주는거만으로 만족해요
212,T7yMLBbWKWq8A0eYKY1K5,5,"좋아요 잘쓰고 있어요
고양이가 되게 좋아합니다
이가 간지러워해서 샀어요  굿굿"
212,T7yMLBbWKWq8A0eYKY1K5,5,이갈이 5개월 냥이에요~~이거 길게도 잘 놀도 잘라서 묶어주면 한참갖고 놀아요 이갈이에 좋은 제품이에요
212,T7yMLBbWKWq8A0eYKY1K5,5,냥춘기를 맞아 반려인을 물고 뜯고 맛보기 좋아하해서…(…) 희망을 걸고 구입했습니다. 끈(!)이라서 일단 보자마자 좋아합니다. 씹어도 끈이 끊어지지 않을 만큼 튼튼합니다. 3개 구입 했는데 커팅 안하고 주셔서 필요한 길이로 사용하기 좋습니다. (아이가 끈을 먹은 적이 있어서 지켜보는 데서만 놀게 하지만) 종이라서 안심이 됩니다…. 아직든 모든 점이 좋네요. 거품없는 실용적인 포장도 마음에 들고요. 과연 덜 물릴 수 있을지…. 더 써봐야겠습니다.
212,T7yMLBbWKWq8A0eYKY1K5,4,"제품은 좋은데, 처음이라 그런지 아직 사용 횟수가 적네요.~
자주 놀아 주다보면 좋아질거라 생각합니다.~~"
212,T7yMLBbWKWq8A0eYKY1K5,5,"키치가 평소에 택배박스를 잘근잘근 씹는 걸 좋아하는데 지저분해서 빨리 치워버렸었는데, 마침 씹는 용도(?)의 고양이용 껍던씸이 나와 바로 구매했어요. 이 상품을 부를 말이 밧줄밖에 없어서 아쉽네요.
아무래도 저희 키치선생님께선 수액줄을 씹던 경력도 있으셔서 혹시 씹어 삼키지는 않을까 살짝 걱정되긴 했었는데, 웬걸 이 정도 두께와 내구성이면 침을 한바가지 흘리면서 씹어도 삼킬 위험은 없겠다는 생각이 들었어요. 😅
그래도 안전을 위해서 저녁 놀이시간에만 잠깐잠깐 꺼내줄 예정이예요."
212,T7yMLBbWKWq8A0eYKY1K5,4,가격대비 만족합니다
212,T7yMLBbWKWq8A0eYKY1K5,5,단단하니 오래 가지고 놀 수 있을거갘아용
212,T7yMLBbWKWq8A0eYKY1K5,4,밧줄이 아주 질기고 튼튼해서 끊어서 삼킬까 걱정은 안되고 좋은데 우리집 캣초딩은 조금씹다말고 딴거씹네요ㅜ
212,T7yMLBbWKWq8A0eYKY1K5,5,좋아요 냥이가 잘 갖고놀아요
212,T7yMLBbWKWq8A0eYKY1K5,5,저희집 냥이들이 물고 뜯고 던지고 ㅋㅋ 잘 가지고 놀아요 캣폴에 달아주니 더 재미있어 하네요 재구매 의향있어요~~♡
212,T7yMLBbWKWq8A0eYKY1K5,5,애기가 좋아하네요ㅎㅎ..
212,T7yMLBbWKWq8A0eYKY1K5,5,"잘씹고잘놀아요
제 팔씹을때마다 던져주고있어요"
212,T7yMLBbWKWq8A0eYKY1K5,5,냥이다 아주 잘 가지고 놀아요
212,T7yMLBbWKWq8A0eYKY1K5,5,"고양이가 미친듯이 가지고놀아요
언제까지 흥미를 가질지는 모르겠지만ㅠ"
212,T7yMLBbWKWq8A0eYKY1K5,4,3개월된고양이가 잘 가지고 놀아요
212,T7yMLBbWKWq8A0eYKY1K5,5,아기고양이가 쓰기에 좋아요~~
212,T7yMLBbWKWq8A0eYKY1K5,5,줄이 좀 가늘어요 잘 안 물어요
212,T7yMLBbWKWq8A0eYKY1K5,5,인스타 인친분 피드보고 바로 주문했어요ㅎ 요즘 저희 냥이가 자꾸 매트를 깨물어서 좋아할까 싶어 도오전~!ㅎ 두손으로 꼭 잡고 깨물깨물
212,T7yMLBbWKWq8A0eYKY1K5,5,빠른배송 감사합니다^^
212,T7yMLBbWKWq8A0eYKY1K5,5,"고양이도 케이스바이 케이스네요, 노는 아이만 좋아해요."
212,T7yMLBbWKWq8A0eYKY1K5,5,줄이란 줄 다 끊어놓는데 이거는 못끊고 오래 잘 갖고노네용
212,T7yMLBbWKWq8A0eYKY1K5,5,우리 냥이가 너무 좋아해요
212,T7yMLBbWKWq8A0eYKY1K5,5,처음엔 경계하더니 이제 잘근잘근씹고놉니다
212,T7yMLBbWKWq8A0eYKY1K5,5,잘 가지고 놉니다.
212,T7yMLBbWKWq8A0eYKY1K5,5,이갈이에 좋고 발치까지 됬어요 ㅋㅋ
212,T7yMLBbWKWq8A0eYKY1K5,5,캣타워에 묶어놔도 잘 반응하네요. 하루 두번씩은 줄만 가지고 사냥놀이해요 ㅋㅋㅋ 끊어질 염려가 없어서 오래 쓸 것 같습니다
212,T7yMLBbWKWq8A0eYKY1K5,4,가성비가 좋고 오래 사용할 것 같습니다.
212,T7yMLBbWKWq8A0eYKY1K5,5,처음에는 낯설어하더니 조금씩 적응하네요 ㅎㅎ잘 쓸게요~
212,T7yMLBbWKWq8A0eYKY1K5,4,종이 씹는 걸 좋아하길래 사줬는데 그리 잘 갖고 놀지는 않네요ㅠㅠ 그리고 조금 다루기가 힘듭니다
212,T7yMLBbWKWq8A0eYKY1K5,5,아직 아가라서 그런지 굵기가 굵고 입에 다 들어 가지 않아서 가끔씨 가지고 물어보기는 하는것 같아요..좀더 익숙해지면 괜찮겠죠?
212,T7yMLBbWKWq8A0eYKY1K5,5,"진짜 엄청 좋아해요!
아깽이들한테 너무 좋아요 작아서 애들이 갖고 놀기 좋고 이갈이 하는 아깽이들한테도 최고일 것 같아요!"
212,T7yMLBbWKWq8A0eYKY1K5,5,캣츠크라프트 고양이 이갈이 튼튼하고 좋습니다. 잘 사용할게요 감사합니다!
212,T7yMLBbWKWq8A0eYKY1K5,5,고양이들이 잘 가지고놀아요
